episode,timestep,reward,length,score,pg_loss,v_loss
582,35641,13.10,124,2,-0.0027,0.9635
583,35705,6.20,64,1,-0.0027,0.9635
584,35868,17.90,163,3,-0.0027,0.9635
585,35936,6.60,68,1,-0.0027,0.9635
586,35986,3.90,50,0,-0.0027,0.9635
587,36036,3.90,50,0,-0.0027,0.9635
588,36086,3.90,50,0,-0.0027,0.9635
589,36136,3.90,50,0,-0.0027,0.9635
590,36222,8.40,86,1,-0.0027,0.9635
591,36282,4.90,60,0,-0.0027,0.9635
592,36352,6.80,70,1,-0.0027,0.9635
593,36402,3.90,50,0,-0.0027,0.9635
594,36461,4.80,59,0,-0.0027,0.9635
595,36585,13.10,124,2,-0.0027,0.9635
596,36676,8.90,91,1,-0.0027,0.9635
597,36762,8.40,86,1,-0.0027,0.9635
598,36812,3.90,50,0,-0.0027,0.9635
599,36912,10.70,100,2,-0.0090,1.0097
600,36972,4.90,60,0,-0.0090,1.0097
601,37035,6.10,63,1,-0.0090,1.0097
602,37085,3.90,50,0,-0.0090,1.0097
603,37152,6.50,67,1,-0.0090,1.0097
604,37238,8.40,86,1,-0.0090,1.0097
605,37324,8.40,86,1,-0.0090,1.0097
606,37380,4.50,56,0,-0.0090,1.0097
607,37466,8.40,86,1,-0.0090,1.0097
608,37555,8.70,89,1,-0.0090,1.0097
609,37773,25.20,218,5,-0.0090,1.0097
610,37828,4.40,55,0,-0.0090,1.0097
611,37926,10.50,98,2,-0.0090,1.0097
612,38020,9.20,94,1,-0.0090,1.0097
613,38071,4.00,51,0,-0.0090,1.0097
614,38193,12.90,122,2,-0.0090,1.0097
615,38286,9.10,93,1,-0.0090,1.0097
616,38372,8.40,86,1,-0.0090,1.0097
617,38458,8.40,86,1,-0.0090,1.0097
618,38510,4.10,52,0,-0.0090,1.0097
619,38613,11.00,103,2,-0.0090,1.0097
620,38679,6.40,66,1,-0.0090,1.0097
621,38739,4.90,60,0,-0.0090,1.0097
622,38808,6.70,69,1,-0.0090,1.0097
623,38860,4.10,52,0,-0.0090,1.0097
624,38982,12.90,122,2,-0.0040,0.9086
625,39034,4.10,52,0,-0.0040,0.9086
626,39156,12.90,122,2,-0.0040,0.9086
627,39242,8.40,86,1,-0.0040,0.9086
628,39292,3.90,50,0,-0.0040,0.9086
629,39351,4.80,59,0,-0.0040,0.9086
630,39401,3.90,50,0,-0.0040,0.9086
631,39527,13.30,126,2,-0.0040,0.9086
632,39586,4.80,59,0,-0.0040,0.9086
633,39713,13.40,127,2,-0.0040,0.9086
634,39890,20.20,177,4,-0.0040,0.9086
635,39948,4.70,58,0,-0.0040,0.9086
636,40034,8.40,86,1,-0.0040,0.9086
637,40095,5.00,61,1,-0.0040,0.9086
638,40217,12.90,122,2,-0.0040,0.9086
639,40303,8.40,86,1,-0.0040,0.9086
640,40389,8.40,86,1,-0.0040,0.9086
641,40598,23.40,209,4,-0.0040,0.9086
642,40652,4.30,54,0,-0.0040,0.9086
643,40862,23.50,210,4,-0.0040,0.9086
644,40912,3.90,50,0,-0.0040,0.9086
645,41043,13.80,131,2,-0.0026,1.2780
646,41129,8.40,86,1,-0.0026,1.2780
647,41420,34.30,291,7,-0.0026,1.2780
648,41506,8.40,86,1,-0.0026,1.2780
649,41628,12.90,122,2,-0.0026,1.2780
650,41682,4.30,54,0,-0.0026,1.2780
651,41774,9.00,92,1,-0.0026,1.2780
652,41949,19.10,175,4,-0.0026,1.2780
653,42017,6.60,68,1,-0.0026,1.2780
654,42103,8.40,86,1,-0.0026,1.2780
655,42199,9.40,96,1,-0.0026,1.2780
656,42285,8.40,86,1,-0.0026,1.2780
657,42351,6.40,66,1,-0.0026,1.2780
658,42411,4.90,60,0,-0.0026,1.2780
659,42480,6.70,69,1,-0.0026,1.2780
660,42530,3.90,50,0,-0.0026,1.2780
661,42624,9.20,94,1,-0.0026,1.2780
662,42682,4.70,58,0,-0.0026,1.2780
663,42804,12.90,122,2,-0.0026,1.2780
664,42969,18.10,165,3,-0.0026,1.2780
665,43055,8.40,86,1,-0.0032,1.4427
666,43144,8.70,89,1,-0.0032,1.4427
667,43247,11.00,103,2,-0.0032,1.4427
668,43353,11.30,106,2,-0.0032,1.4427
669,43454,10.80,101,2,-0.0032,1.4427
670,43593,15.50,139,3,-0.0032,1.4427
671,43764,18.70,171,3,-0.0032,1.4427
672,43886,12.90,122,2,-0.0032,1.4427
673,44049,17.90,163,3,-0.0032,1.4427
674,44180,13.80,131,2,-0.0032,1.4427
675,44241,5.00,61,1,-0.0032,1.4427
676,44327,8.40,86,1,-0.0032,1.4427
677,44449,12.90,122,2,-0.0032,1.4427
678,44692,27.70,243,5,-0.0032,1.4427
679,44779,8.50,87,1,-0.0032,1.4427
680,44942,17.90,163,3,-0.0032,1.4427
681,44998,4.50,56,0,-0.0032,1.4427
682,45084,8.40,86,1,-0.0007,1.4133
683,45175,8.90,91,1,-0.0007,1.4133
684,45234,4.80,59,0,-0.0007,1.4133
685,45320,8.40,86,1,-0.0007,1.4133
686,45372,4.10,52,0,-0.0007,1.4133
687,45478,11.30,106,2,-0.0007,1.4133
688,45537,4.80,59,0,-0.0007,1.4133
689,45623,8.40,86,1,-0.0007,1.4133
690,45745,12.90,122,2,-0.0007,1.4133
691,45831,8.40,86,1,-0.0007,1.4133
692,45925,9.20,94,1,-0.0007,1.4133
693,46011,8.40,86,1,-0.0007,1.4133
694,46097,8.40,86,1,-0.0007,1.4133
695,46189,9.00,92,1,-0.0007,1.4133
696,46427,27.20,238,5,-0.0007,1.4133
697,46481,4.30,54,0,-0.0007,1.4133
698,46545,6.20,64,1,-0.0007,1.4133
699,46596,4.00,51,0,-0.0007,1.4133
700,46693,9.50,97,2,-0.0007,1.4133
701,46798,11.20,105,2,-0.0007,1.4133
702,47002,22.90,204,4,-0.0007,1.4133
703,47088,8.40,86,1,-0.0007,1.4133
704,47138,3.90,50,0,0.0004,1.7255
705,47193,4.40,55,0,0.0004,1.7255
706,47243,3.90,50,0,0.0004,1.7255
707,47335,9.00,92,1,0.0004,1.7255
708,47402,6.50,67,1,0.0004,1.7255
709,47497,9.30,95,1,0.0004,1.7255
710,47631,15.00,134,3,0.0004,1.7255
711,47757,13.30,126,2,0.0004,1.7255
712,47879,12.90,122,2,0.0004,1.7255
713,47965,8.40,86,1,0.0004,1.7255
714,48051,8.40,86,1,0.0004,1.7255
715,48137,8.40,86,1,0.0004,1.7255
716,48196,4.80,59,0,0.0004,1.7255
717,48292,9.40,96,1,0.0004,1.7255
718,48420,13.50,128,2,0.0004,1.7255
719,48506,8.40,86,1,0.0004,1.7255
720,48592,8.40,86,1,0.0004,1.7255
721,48678,8.40,86,1,0.0004,1.7255
722,48748,6.80,70,1,0.0004,1.7255
723,48814,6.40,66,1,0.0004,1.7255
724,48978,18.00,164,3,0.0004,1.7255
725,49040,6.00,62,1,0.0004,1.7255
726,49146,11.30,106,2,0.0004,1.7255
727,49232,8.40,86,1,-0.0017,1.3551
728,49358,13.30,126,2,-0.0017,1.3551
729,49455,9.50,97,2,-0.0017,1.3551
730,49577,12.90,122,2,-0.0017,1.3551
731,49638,5.00,61,1,-0.0017,1.3551
732,49724,8.40,86,1,-0.0017,1.3551
733,49791,6.50,67,1,-0.0017,1.3551
734,49913,12.90,122,2,-0.0017,1.3551
735,49999,8.40,86,1,-0.0017,1.3551
736,50121,12.90,122,2,-0.0017,1.3551
737,50320,22.40,199,4,-0.0017,1.3551
738,50442,12.90,122,2,-0.0017,1.3551
739,50564,12.90,122,2,-0.0017,1.3551
740,50729,18.10,165,3,-0.0017,1.3551
741,50832,11.00,103,2,-0.0017,1.3551
742,50918,8.40,86,1,-0.0017,1.3551
743,51041,13.00,123,2,-0.0017,1.3551
744,51134,9.10,93,1,-0.0017,1.3551
745,51220,8.40,86,1,-0.0007,1.0907
746,51385,18.10,165,3,-0.0007,1.0907
747,51477,9.00,92,1,-0.0007,1.0907
748,51640,17.90,163,3,-0.0007,1.0907
749,51728,8.60,88,1,-0.0007,1.0907
750,51855,13.40,127,2,-0.0007,1.0907
751,51920,6.30,65,1,-0.0007,1.0907
752,52012,9.00,92,1,-0.0007,1.0907
753,52134,12.90,122,2,-0.0007,1.0907
754,52226,9.00,92,1,-0.0007,1.0907
755,52348,12.90,122,2,-0.0007,1.0907
756,52411,6.10,63,1,-0.0007,1.0907
757,52497,8.40,86,1,-0.0007,1.0907
758,52583,8.40,86,1,-0.0007,1.0907
759,52647,6.20,64,1,-0.0007,1.0907
760,52733,8.40,86,1,-0.0007,1.0907
761,52801,6.60,68,1,-0.0007,1.0907
762,52860,4.80,59,0,-0.0007,1.0907
763,52926,6.40,66,1,-0.0007,1.0907
764,53057,13.80,131,2,-0.0007,1.0907
765,53121,6.20,64,1,-0.0007,1.0907
766,53187,6.40,66,1,-0.0007,1.0907
767,53273,8.40,86,1,-0.0031,1.1732
768,53342,6.70,69,1,-0.0031,1.1732
769,53428,8.40,86,1,-0.0031,1.1732
770,53514,8.40,86,1,-0.0031,1.1732
771,53600,8.40,86,1,-0.0031,1.1732
772,53666,6.40,66,1,-0.0031,1.1732
773,53752,8.40,86,1,-0.0031,1.1732
774,53875,13.00,123,2,-0.0031,1.1732
775,53977,10.90,102,2,-0.0031,1.1732
776,54044,6.50,67,1,-0.0031,1.1732
777,54114,6.80,70,1,-0.0031,1.1732
778,54206,9.00,92,1,-0.0031,1.1732
779,54256,3.90,50,0,-0.0031,1.1732
780,54342,8.40,86,1,-0.0031,1.1732
781,54443,10.80,101,2,-0.0031,1.1732
782,54536,9.10,93,1,-0.0031,1.1732
783,54636,10.70,100,2,-0.0031,1.1732
784,54768,13.90,132,2,-0.0031,1.1732
785,54902,15.00,134,3,-0.0031,1.1732
786,54955,4.20,53,0,-0.0031,1.1732
787,55043,8.60,88,1,-0.0031,1.1732
788,55129,8.40,86,1,-0.0031,1.1732
789,55196,6.50,67,1,-0.0031,1.1732
790,55359,17.90,163,3,-0.0002,1.0600
791,55455,9.40,96,1,-0.0002,1.0600
792,55543,8.60,88,1,-0.0002,1.0600
793,55684,15.70,141,3,-0.0002,1.0600
794,55741,4.60,57,0,-0.0002,1.0600
795,55805,6.20,64,1,-0.0002,1.0600
796,55937,13.90,132,2,-0.0002,1.0600
797,55992,4.40,55,0,-0.0002,1.0600
798,56086,9.20,94,1,-0.0002,1.0600
799,56214,13.50,128,2,-0.0002,1.0600
800,56343,13.60,129,2,-0.0002,1.0600
801,56429,8.40,86,1,-0.0002,1.0600
802,56518,8.70,89,1,-0.0002,1.0600
803,56606,8.60,88,1,-0.0002,1.0600
804,56692,8.40,86,1,-0.0002,1.0600
805,56814,12.90,122,2,-0.0002,1.0600
806,56952,15.40,138,3,-0.0002,1.0600
807,57018,6.40,66,1,-0.0002,1.0600
808,57123,11.20,105,2,-0.0002,1.0600
809,57184,5.00,61,1,-0.0002,1.0600
810,57281,9.50,97,2,-0.0002,1.0600
811,57349,6.60,68,1,-0.0011,1.0168
812,57512,17.90,163,3,-0.0011,1.0168
813,57598,8.40,86,1,-0.0011,1.0168
814,57720,12.90,122,2,-0.0011,1.0168
815,57806,8.40,86,1,-0.0011,1.0168
816,57892,8.40,86,1,-0.0011,1.0168
817,58127,26.90,235,5,-0.0011,1.0168
818,58232,11.20,105,2,-0.0011,1.0168
819,58286,4.30,54,0,-0.0011,1.0168
820,58382,9.40,96,1,-0.0011,1.0168
821,58486,11.10,104,2,-0.0011,1.0168
822,58608,12.90,122,2,-0.0011,1.0168
823,58695,8.50,87,1,-0.0011,1.0168
824,58898,22.80,203,4,-0.0011,1.0168
825,59031,14.00,133,3,-0.0011,1.0168
826,59203,18.80,172,3,-0.0011,1.0168
827,59266,6.10,63,1,-0.0011,1.0168
828,59336,6.80,70,1,-0.0011,1.0168
829,59397,5.00,61,1,-0.0007,1.1483
830,59483,8.40,86,1,-0.0007,1.1483
831,59569,8.40,86,1,-0.0007,1.1483
832,59655,8.40,86,1,-0.0007,1.1483
833,59745,8.80,90,1,-0.0007,1.1483
834,59831,8.40,86,1,-0.0007,1.1483
835,59917,8.40,86,1,-0.0007,1.1483
836,60080,17.90,163,3,-0.0007,1.1483
837,60131,4.00,51,0,-0.0007,1.1483
838,60330,22.40,199,4,-0.0007,1.1483
839,60436,11.30,106,2,-0.0007,1.1483
840,60618,20.70,182,4,-0.0007,1.1483
841,60749,13.80,131,2,-0.0007,1.1483
842,60816,6.50,67,1,-0.0007,1.1483
843,60902,8.40,86,1,-0.0007,1.1483
844,61146,27.80,244,5,-0.0007,1.1483
845,61203,4.60,57,0,-0.0007,1.1483
846,61269,6.40,66,1,-0.0007,1.1483
847,61355,8.40,86,1,-0.0007,1.1483
848,61412,4.60,57,0,-0.0007,1.1483
849,61463,4.00,51,0,-0.0006,1.3214
850,61549,8.40,86,1,-0.0006,1.3214
851,61643,9.20,94,1,-0.0006,1.3214
852,61848,23.00,205,4,-0.0006,1.3214
853,61901,4.20,53,0,-0.0006,1.3214
854,62222,37.30,321,7,-0.0006,1.3214
855,62272,3.90,50,0,-0.0006,1.3214
856,62358,8.40,86,1,-0.0006,1.3214
857,62530,18.80,172,3,-0.0006,1.3214
858,62616,8.40,86,1,-0.0006,1.3214
859,62780,18.00,164,3,-0.0006,1.3214
860,62871,8.90,91,1,-0.0006,1.3214
861,62959,8.60,88,1,-0.0006,1.3214
862,63128,18.50,169,3,-0.0006,1.3214
863,63214,8.40,86,1,-0.0006,1.3214
864,63306,9.00,92,1,-0.0006,1.3214
865,63428,12.90,122,2,-0.0006,1.3214
866,63554,13.30,126,2,-0.0011,1.6498
867,63682,13.50,128,2,-0.0011,1.6498
868,63768,8.40,86,1,-0.0011,1.6498
869,63854,8.40,86,1,-0.0011,1.6498
870,63981,13.40,127,2,-0.0011,1.6498
871,64041,4.90,60,0,-0.0011,1.6498
872,64135,9.20,94,1,-0.0011,1.6498
873,64312,20.20,177,4,-0.0011,1.6498
874,64398,8.40,86,1,-0.0011,1.6498
875,64484,8.40,86,1,-0.0011,1.6498
876,64570,8.40,86,1,-0.0011,1.6498
877,64627,4.60,57,0,-0.0011,1.6498
878,64692,6.30,65,1,-0.0011,1.6498
879,64788,9.40,96,1,-0.0011,1.6498
880,64951,17.90,163,3,-0.0011,1.6498
881,65114,17.90,163,3,-0.0011,1.6498
882,65200,8.40,86,1,-0.0011,1.6498
883,65259,4.80,59,0,-0.0011,1.6498
884,65353,9.20,94,1,-0.0011,1.6498
885,65409,4.50,56,0,-0.0011,1.6498
886,65501,9.00,92,1,-0.0011,1.6498
887,65553,4.10,52,0,0.0017,1.6119
888,65639,8.40,86,1,0.0017,1.6119
889,65735,9.40,96,1,0.0017,1.6119
890,65821,8.40,86,1,0.0017,1.6119
891,65943,12.90,122,2,0.0017,1.6119
892,66037,9.20,94,1,0.0017,1.6119
893,66123,8.40,86,1,0.0017,1.6119
894,66220,9.50,97,2,0.0017,1.6119
895,66455,26.90,235,5,0.0017,1.6119
896,66557,10.90,102,2,0.0017,1.6119
897,66679,12.90,122,2,0.0017,1.6119
898,66729,3.90,50,0,0.0017,1.6119
899,66895,18.20,166,3,0.0017,1.6119
900,66981,8.40,86,1,0.0017,1.6119
901,67103,12.90,122,2,0.0017,1.6119
902,67303,22.50,200,4,0.0017,1.6119
903,67425,12.90,122,2,0.0017,1.6119
904,67548,13.00,123,2,0.0017,1.6119
905,67747,22.40,199,4,-0.0015,1.4963
906,67913,18.20,166,3,-0.0015,1.4963
907,67999,8.40,86,1,-0.0015,1.4963
908,68085,8.40,86,1,-0.0015,1.4963
909,68171,8.40,86,1,-0.0015,1.4963
910,68274,11.00,103,2,-0.0015,1.4963
911,68328,4.30,54,0,-0.0015,1.4963
912,68611,32.60,283,6,-0.0015,1.4963
913,68742,13.80,131,2,-0.0015,1.4963
914,68871,13.60,129,2,-0.0015,1.4963
915,68993,12.90,122,2,-0.0015,1.4963
916,69055,6.00,62,1,-0.0015,1.4963
917,69375,37.20,320,7,-0.0015,1.4963
918,69505,13.70,130,2,-0.0015,1.4963
919,69668,17.90,163,3,-0.0000,1.5193
920,69770,10.90,102,2,-0.0000,1.5193
921,69831,5.00,61,1,-0.0000,1.5193
922,69930,10.60,99,2,-0.0000,1.5193
923,69999,6.70,69,1,-0.0000,1.5193
924,70131,13.90,132,2,-0.0000,1.5193
925,70188,4.60,57,0,-0.0000,1.5193
926,70275,8.50,87,1,-0.0000,1.5193
927,70361,8.40,86,1,-0.0000,1.5193
928,70447,8.40,86,1,-0.0000,1.5193
929,70569,12.90,122,2,-0.0000,1.5193
930,70691,12.90,122,2,-0.0000,1.5193
931,70779,8.60,88,1,-0.0000,1.5193
932,70874,9.30,95,1,-0.0000,1.5193
933,70934,4.90,60,0,-0.0000,1.5193
934,71056,12.90,122,2,-0.0000,1.5193
935,71114,4.70,58,0,-0.0000,1.5193
936,71243,13.60,129,2,-0.0000,1.5193
937,71452,23.40,209,4,-0.0000,1.5193
938,71546,9.20,94,1,-0.0000,1.5193
939,71709,17.90,163,3,-0.0017,1.6634
940,71795,8.40,86,1,-0.0017,1.6634
941,71960,18.10,165,3,-0.0017,1.6634
942,72046,8.40,86,1,-0.0017,1.6634
943,72216,18.60,170,3,-0.0017,1.6634
944,72302,8.40,86,1,-0.0017,1.6634
945,72472,18.60,170,3,-0.0017,1.6634
946,72560,8.60,88,1,-0.0017,1.6634
947,72646,8.40,86,1,-0.0017,1.6634
948,72768,12.90,122,2,-0.0017,1.6634
949,72822,4.30,54,0,-0.0017,1.6634
950,73025,22.80,203,4,-0.0017,1.6634
951,73090,6.30,65,1,-0.0017,1.6634
952,73176,8.40,86,1,-0.0017,1.6634
953,73262,8.40,86,1,-0.0017,1.6634
954,73325,6.10,63,1,-0.0017,1.6634
955,73447,12.90,122,2,-0.0017,1.6634
956,73614,18.30,167,3,-0.0017,1.6634
957,73700,8.40,86,1,-0.0017,1.6634
958,73801,10.80,101,2,0.0005,1.7562
959,73923,12.90,122,2,0.0005,1.7562
960,74127,22.90,204,4,0.0005,1.7562
961,74249,12.90,122,2,0.0005,1.7562
962,74335,8.40,86,1,0.0005,1.7562
963,74433,10.50,98,2,0.0005,1.7562
964,74519,8.40,86,1,0.0005,1.7562
965,74718,22.40,199,4,0.0005,1.7562
966,74840,12.90,122,2,0.0005,1.7562
967,74926,8.40,86,1,0.0005,1.7562
968,75012,8.40,86,1,0.0005,1.7562
969,75211,22.40,199,4,0.0005,1.7562
970,75333,12.90,122,2,0.0005,1.7562
971,75455,12.90,122,2,0.0005,1.7562
972,75516,5.00,61,1,0.0005,1.7562
973,75640,13.10,124,2,0.0005,1.7562
974,75734,9.20,94,1,0.0005,1.7562
975,75898,18.00,164,3,0.0008,1.3193
976,75984,8.40,86,1,0.0008,1.3193
977,76163,20.40,179,4,0.0008,1.3193
978,76326,17.90,163,3,0.0008,1.3193
979,76390,6.20,64,1,0.0008,1.3193
980,76554,18.00,164,3,0.0008,1.3193
981,76640,8.40,86,1,0.0008,1.3193
982,76704,6.20,64,1,0.0008,1.3193
983,76759,4.40,55,0,0.0008,1.3193
984,77071,36.40,312,7,0.0008,1.3193
985,77157,8.40,86,1,0.0008,1.3193
986,77243,8.40,86,1,0.0008,1.3193
987,77406,17.90,163,3,0.0008,1.3193
988,77492,8.40,86,1,0.0008,1.3193
989,77578,8.40,86,1,0.0008,1.3193
990,77700,12.90,122,2,0.0008,1.3193
991,77788,8.60,88,1,0.0008,1.3193
992,77846,4.70,58,0,0.0005,1.6923
993,77932,8.40,86,1,0.0005,1.6923
994,77990,4.70,58,0,0.0005,1.6923
995,78121,13.80,131,2,0.0005,1.6923
996,78284,17.90,163,3,0.0005,1.6923
997,78406,12.90,122,2,0.0005,1.6923
998,78495,8.70,89,1,0.0005,1.6923
999,78551,4.50,56,0,0.0005,1.6923
1000,78637,8.40,86,1,0.0005,1.6923
1001,78723,8.40,86,1,0.0005,1.6923
1002,78858,15.10,135,3,0.0005,1.6923
1003,78984,13.30,126,2,0.0005,1.6923
1004,79072,8.60,88,1,0.0005,1.6923
1005,79132,4.90,60,0,0.0005,1.6923
1006,79218,8.40,86,1,0.0005,1.6923
1007,79340,12.90,122,2,0.0005,1.6923
1008,79462,12.90,122,2,0.0005,1.6923
1009,79548,8.40,86,1,0.0005,1.6923
1010,79877,39.00,329,8,-0.0019,1.8009
1011,79963,8.40,86,1,-0.0019,1.8009
1012,80049,8.40,86,1,-0.0019,1.8009
1013,80109,4.90,60,0,-0.0019,1.8009
1014,80393,32.70,284,6,-0.0019,1.8009
1015,80515,12.90,122,2,-0.0019,1.8009
1016,80637,12.90,122,2,-0.0019,1.8009
1017,80727,8.80,90,1,-0.0019,1.8009
1018,80788,5.00,61,1,-0.0019,1.8009
1019,80874,8.40,86,1,-0.0019,1.8009
1020,81057,20.80,183,4,-0.0019,1.8009
1021,81156,10.60,99,2,-0.0019,1.8009
1022,81252,9.40,96,1,-0.0019,1.8009
1023,81338,8.40,86,1,-0.0019,1.8009
1024,81686,40.90,348,8,-0.0019,1.8009
1025,81921,26.90,235,5,-0.0006,1.7333
1026,81976,4.40,55,0,-0.0006,1.7333
1027,82098,12.90,122,2,-0.0006,1.7333
1028,82158,4.90,60,0,-0.0006,1.7333
1029,82244,8.40,86,1,-0.0006,1.7333
1030,82373,13.60,129,2,-0.0006,1.7333
1031,82459,8.40,86,1,-0.0006,1.7333
1032,82623,18.00,164,3,-0.0006,1.7333
1033,82762,15.50,139,3,-0.0006,1.7333
1034,82848,8.40,86,1,-0.0006,1.7333
1035,82934,8.40,86,1,-0.0006,1.7333
1036,83136,22.70,202,4,-0.0006,1.7333
1037,83258,12.90,122,2,-0.0006,1.7333
1038,83357,10.60,99,2,-0.0006,1.7333
1039,83705,40.90,348,8,-0.0006,1.7333
1040,83791,8.40,86,1,-0.0006,1.7333
1041,83852,5.00,61,1,-0.0006,1.7333
1042,83974,12.90,122,2,0.0003,1.9551
1043,84060,8.40,86,1,0.0003,1.9551
1044,84146,8.40,86,1,0.0003,1.9551
1045,84268,12.90,122,2,0.0003,1.9551
1046,84354,8.40,86,1,0.0003,1.9551
1047,84421,6.50,67,1,0.0003,1.9551
1048,84543,12.90,122,2,0.0003,1.9551
1049,84599,4.50,56,0,0.0003,1.9551
1050,84721,12.90,122,2,0.0003,1.9551
1051,84843,12.90,122,2,0.0003,1.9551
1052,85155,36.40,312,7,0.0003,1.9551
1053,85261,11.30,106,2,0.0003,1.9551
1054,85347,8.40,86,1,0.0003,1.9551
1055,85407,4.90,60,0,0.0003,1.9551
1056,85642,26.90,235,5,0.0003,1.9551
1057,85877,26.90,235,5,0.0003,1.9551
1058,86078,22.60,201,4,0.0003,2.0005
1059,86200,12.90,122,2,0.0003,2.0005
1060,86363,17.90,163,3,0.0003,2.0005
1061,86426,6.10,63,1,0.0003,2.0005
1062,86640,24.80,214,5,0.0003,2.0005
1063,86733,9.10,93,1,0.0003,2.0005
1064,86865,13.90,132,2,0.0003,2.0005
1065,87066,22.60,201,4,0.0003,2.0005
1066,87242,20.10,176,4,0.0003,2.0005
1067,87364,12.90,122,2,0.0003,2.0005
1068,87432,6.60,68,1,0.0003,2.0005
1069,87497,6.30,65,1,0.0003,2.0005
1070,87598,10.80,101,2,0.0003,2.0005
1071,87772,19.00,174,3,0.0003,2.0005
1072,87858,8.40,86,1,0.0003,2.0005
1073,87914,4.50,56,0,0.0003,2.0005
1074,88020,11.30,106,2,0.0003,2.0005
1075,88110,8.80,90,1,-0.0046,2.0635
1076,88353,27.70,243,5,-0.0046,2.0635
1077,88475,12.90,122,2,-0.0046,2.0635
1078,88726,29.40,251,6,-0.0046,2.0635
1079,88779,4.20,53,0,-0.0046,2.0635
1080,88865,8.40,86,1,-0.0046,2.0635
1081,88919,4.30,54,0,-0.0046,2.0635
1082,89041,12.90,122,2,-0.0046,2.0635
1083,89127,8.40,86,1,-0.0046,2.0635
1084,89362,26.90,235,5,-0.0046,2.0635
1085,89412,3.90,50,0,-0.0046,2.0635
1086,89580,18.40,168,3,-0.0046,2.0635
1087,89666,8.40,86,1,-0.0046,2.0635
1088,89754,8.60,88,1,-0.0046,2.0635
1089,89823,6.70,69,1,-0.0046,2.0635
1090,89873,3.90,50,0,-0.0046,2.0635
1091,89995,12.90,122,2,-0.0046,2.0635
1092,90132,15.30,137,3,-0.0025,2.2829
1093,90256,13.10,124,2,-0.0025,2.2829
1094,90419,17.90,163,3,-0.0025,2.2829
1095,90482,6.10,63,1,-0.0025,2.2829
1096,90619,15.30,137,3,-0.0025,2.2829
1097,90650,2.00,31,0,-0.0025,2.2829
1098,91152,59.90,502,12,-0.0025,2.2829
1099,91315,17.90,163,3,-0.0025,2.2829
1100,91365,3.90,50,0,-0.0025,2.2829
1101,91528,17.90,163,3,-0.0025,2.2829
1102,91620,9.00,92,1,-0.0025,2.2829
1103,91670,3.90,50,0,-0.0025,2.2829
1104,91884,24.80,214,5,-0.0025,2.2829
1105,91981,9.50,97,2,-0.0025,2.2829
1106,92044,6.10,63,1,-0.0025,2.2829
1107,92207,17.90,163,3,-0.0029,2.1136
1108,92301,9.20,94,1,-0.0029,2.1136
1109,92536,26.90,235,5,-0.0029,2.1136
1110,92626,8.80,90,1,-0.0029,2.1136
1111,92748,12.90,122,2,-0.0029,2.1136
1112,92949,22.60,201,4,-0.0029,2.1136
1113,93038,8.70,89,1,-0.0029,2.1136
1114,93126,8.60,88,1,-0.0029,2.1136
1115,93248,12.90,122,2,-0.0029,2.1136
1116,93370,12.90,122,2,-0.0029,2.1136
1117,93492,12.90,122,2,-0.0029,2.1136
1118,93614,12.90,122,2,-0.0029,2.1136
1119,93700,8.40,86,1,-0.0029,2.1136
1120,93868,18.40,168,3,-0.0029,2.1136
1121,94033,18.10,165,3,-0.0029,2.1136
1122,94119,8.40,86,1,-0.0029,2.1136
1123,94150,2.00,31,0,-0.0029,2.1136
1124,94236,8.40,86,1,-0.0012,2.0670
1125,94358,12.90,122,2,-0.0012,2.0670
1126,94455,9.50,97,2,-0.0012,2.0670
1127,94541,8.40,86,1,-0.0012,2.0670
1128,94627,8.40,86,1,-0.0012,2.0670
1129,94790,17.90,163,3,-0.0012,2.0670
1130,94856,6.40,66,1,-0.0012,2.0670
1131,94917,5.00,61,1,-0.0012,2.0670
1132,95003,8.40,86,1,-0.0012,2.0670
1133,95097,9.20,94,1,-0.0012,2.0670
1134,95163,6.40,66,1,-0.0012,2.0670
1135,95285,12.90,122,2,-0.0012,2.0670
1136,95371,8.40,86,1,-0.0012,2.0670
1137,95429,4.70,58,0,-0.0012,2.0670
1138,95664,26.90,235,5,-0.0012,2.0670
1139,95761,9.50,97,2,-0.0012,2.0670
1140,95847,8.40,86,1,-0.0012,2.0670
1141,95933,8.40,86,1,-0.0012,2.0670
1142,96035,10.90,102,2,-0.0012,2.0670
1143,96208,18.90,173,3,-0.0012,2.0670
1144,96294,8.40,86,1,0.0004,1.9577
1145,96416,12.90,122,2,0.0004,1.9577
1146,96538,12.90,122,2,0.0004,1.9577
1147,96670,13.90,132,2,0.0004,1.9577
1148,96729,4.80,59,0,0.0004,1.9577
1149,96851,12.90,122,2,0.0004,1.9577
1150,97054,22.80,203,4,0.0004,1.9577
1151,97176,12.90,122,2,0.0004,1.9577
1152,97339,17.90,163,3,0.0004,1.9577
1153,97425,8.40,86,1,0.0004,1.9577
1154,97565,15.60,140,3,0.0004,1.9577
1155,97632,6.50,67,1,0.0004,1.9577
1156,97718,8.40,86,1,0.0004,1.9577
1157,98188,55.80,470,11,0.0004,1.9577
1158,98464,31.90,276,6,-0.0023,1.8204
1159,98569,11.20,105,2,-0.0023,1.8204
1160,98664,9.30,95,1,-0.0023,1.8204
1161,98750,8.40,86,1,-0.0023,1.8204
1162,98843,9.10,93,1,-0.0023,1.8204
